"","subid","list","game.order","trial.num","word","leftpic","rightpic","game","trial.type","leftpic.type","rightpic.type","side.chosen","pic.chosen","response","date","timestamp","rt"
"1","1",2,4,1,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","7/23/2015","12:17",1315
"2","1",2,4,2,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/23/2015","12:17",1429
"3","1",2,4,3,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","7/23/2015","12:17",915
"4","1",2,4,4,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y","7/23/2015","12:17",964
"5","1",2,4,5,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","7/23/2015","12:17",724
"6","1",2,4,6,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","7/23/2015","12:17",692
"7","1",2,4,7,"dog_control","dog_control","dog_foil","implicature","unambiguous","target","distractor","L","dog_control","Y","7/23/2015","12:17",812
"8","1",2,4,8,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","7/23/2015","12:17",685
"9","1",2,4,9,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","7/23/2015","12:17",827
"10","1",2,4,10,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","7/23/2015","12:17",817
"11","1",2,4,11,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","7/23/2015","12:17",731
"12","1",2,4,12,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y","7/23/2015","12:17",767
"13","1",2,4,13,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","7/23/2015","12:17",662
"14","1",2,4,14,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","L","dog_control","N","7/23/2015","12:17",684
"15","1",2,4,15,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","7/23/2015","12:17",625
"16","1",2,4,16,"teddybear_control","teddybear_foil","teddybear_control","implicature","unambiguous","distractor","target","R","teddybear_control","Y","7/23/2015","12:17",665
"17","1",2,4,17,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y","7/23/2015","12:17",686
"18","1",2,4,18,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","7/23/2015","12:17",863
"19","1",2,4,19,"cat_implic","cat_implic","cat_control","implicature","implicature","target","distractor","L","cat_implic","Y","7/23/2015","12:17",629
"20","1",2,4,20,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","7/23/2015","12:17",642
"21","1",2,4,21,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","7/23/2015","12:17",653
"22","1",2,4,22,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N","7/23/2015","12:17",626
"23","1",2,4,23,"bird_control","bird_control","bird_foil","implicature","unambiguous","target","distractor","L","bird_control","Y","7/23/2015","12:17",585
"24","1",2,4,24,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","7/23/2015","12:17",609
"25","1",2,4,25,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","7/23/2015","12:17",592
"26","1",2,4,26,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","7/23/2015","12:17",666
"27","1",2,4,27,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","7/23/2015","12:17",625
"28","1",2,4,28,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","R","car_control","N","7/23/2015","12:17",611
"29","1",2,4,29,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","7/23/2015","12:17",624
"30","1",2,4,30,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/23/2015","12:17",719
"31","1",2,4,31,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","R","teddybear_implic","Y","7/23/2015","12:17",1087
"32","1",2,4,32,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","7/23/2015","12:17",706
"33","1",2,4,33,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/23/2015","12:17",675
"34","1",2,4,34,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","7/23/2015","12:17",587
"35","1",2,4,35,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N","7/23/2015","12:17",688
"36","1",2,4,36,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","7/23/2015","12:17",625
"37","1",2,4,37,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N","7/23/2015","12:17",568
"38","1",2,4,38,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","7/23/2015","12:17",583
"39","1",2,4,39,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","7/23/2015","12:17",640
"40","1",2,4,40,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","7/23/2015","12:17",673
"41","1",2,4,41,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","7/23/2015","12:17",631
"42","1",2,4,42,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","7/23/2015","12:17",633
"43","1",2,4,43,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","7/23/2015","12:17",595
"44","1",2,4,44,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/23/2015","12:17",588
"45","1",2,4,45,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","L","bird_foil","N","7/23/2015","12:17",591
"46","1",2,4,46,"flower_control","flower_foil","flower_control","implicature","unambiguous","distractor","target","R","flower_control","Y","7/23/2015","12:17",967
"47","1",2,4,47,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","R","dog_control","N","7/23/2015","12:17",781
"48","1",2,4,48,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/23/2015","12:17",751
"49","1",2,4,49,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","7/23/2015","12:17",722
"50","1",2,4,50,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","7/23/2015","12:17",765
"51","1",2,4,51,"car_control","car_foil","car_control","implicature","unambiguous","distractor","target","R","car_control","Y","7/23/2015","12:17",681
"52","1",2,4,52,"lamp_implic","lamp_implic","lamp_control","implicature","implicature","target","distractor","L","lamp_implic","Y","7/23/2015","12:17",736
"53","1",2,4,53,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","L","bicycle_control","N","7/23/2015","12:17",786
"54","1",2,4,54,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","L","dog_control","N","7/23/2015","12:17",804
"55","1",2,4,55,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N","7/23/2015","12:17",649
"56","1",2,4,56,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","7/23/2015","12:17",698
"57","1",2,4,57,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/23/2015","12:17",885
"58","1",2,4,58,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","7/23/2015","12:17",598
"59","1",2,4,59,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","7/23/2015","12:17",728
"60","1",2,4,60,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y","7/23/2015","12:17",704
"61","1",2,4,61,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","7/23/2015","12:17",709
"62","1",2,4,62,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y","7/23/2015","12:17",578
"63","1",2,4,63,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","7/23/2015","12:17",640
"64","1",2,4,64,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","7/23/2015","12:17",627
"65","1",2,4,65,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","7/23/2015","12:17",655
"66","1",2,4,66,"banana_control","banana_control","banana_foil","implicature","unambiguous","target","distractor","L","banana_control","Y","7/23/2015","12:17",640
"67","1",2,4,67,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/23/2015","12:17",556
"68","1",2,4,68,"cup_control","cup_control","cup_foil","implicature","unambiguous","target","distractor","L","cup_control","Y","7/23/2015","12:17",496
"69","1",2,4,69,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N","7/23/2015","12:17",542
"70","1",2,4,70,"cookie_control","cookie_foil","cookie_control","implicature","unambiguous","distractor","target","R","cookie_control","Y","7/23/2015","12:17",909
"71","1",2,4,71,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","7/23/2015","12:17",564
"72","1",2,4,72,"bicycle_implic","bicycle_implic","bicycle_control","implicature","implicature","target","distractor","L","bicycle_implic","Y","7/23/2015","12:17",786
"73","1",2,4,73,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/23/2015","12:17",640
"74","1",2,4,74,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","7/23/2015","12:17",640
"75","1",2,4,75,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","7/23/2015","12:17",672
"76","1",2,4,76,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","7/23/2015","12:17",705
"77","1",2,4,77,"cookie_control","cookie_control","cookie_foil","implicature","unambiguous","target","distractor","L","cookie_control","Y","7/23/2015","12:17",638
"78","1",2,4,78,"teddybear_implic","teddybear_implic","teddybear_control","implicature","implicature","target","distractor","R","teddybear_control","N","7/23/2015","12:17",627
"79","1",2,4,79,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","7/23/2015","12:17",632
"80","1",2,4,80,"dog_control","dog_foil","dog_control","implicature","unambiguous","distractor","target","R","dog_control","Y","7/23/2015","12:17",654
"81","1",2,4,81,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/23/2015","12:17",648
"82","1",2,4,82,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","7/23/2015","12:17",614
"83","1",2,4,83,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","L","apple_implic","Y","7/23/2015","12:17",743
"84","1",2,4,84,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y","7/23/2015","12:17",675
"85","1",2,4,85,"car_control","car_control","car_foil","implicature","unambiguous","target","distractor","L","car_control","Y","7/23/2015","12:17",534
"86","1",2,4,86,"apple_implic","apple_control","apple_implic","implicature","implicature","distractor","target","L","apple_control","N","7/23/2015","12:17",607
"87","1",2,4,87,"banana_implic","banana_implic","banana_control","implicature","implicature","target","distractor","L","banana_implic","Y","7/23/2015","12:17",546
"88","1",2,4,88,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","7/23/2015","12:17",500
"89","1",2,4,89,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","7/23/2015","12:17",556
"90","1",2,4,90,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y","7/23/2015","12:17",563
"91","1",2,4,91,"flower_control","flower_control","flower_foil","implicature","unambiguous","target","distractor","L","flower_control","Y","7/23/2015","12:17",645
"92","1",2,4,92,"bird_implic","bird_implic","bird_control","implicature","implicature","target","distractor","L","bird_implic","Y","7/23/2015","12:17",622
"93","1",2,4,93,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N","7/23/2015","12:17",606
"94","1",2,4,94,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","L","bicycle_control","N","7/23/2015","12:17",499
"95","1",2,4,95,"lamp_implic","lamp_control","lamp_implic","implicature","implicature","distractor","target","R","lamp_implic","Y","7/23/2015","12:17",598
"96","1",2,4,96,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","7/23/2015","12:17",687
"97","1",2,4,97,"teddybear_control","teddybear_control","teddybear_foil","implicature","unambiguous","target","distractor","L","teddybear_control","Y","7/23/2015","12:17",607
"98","1",2,4,98,"cup_implic","cup_implic","cup_control","implicature","implicature","target","distractor","L","cup_implic","Y","7/23/2015","12:17",564
"99","1",2,4,99,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","R","bird_control","Y","7/23/2015","12:17",655
"100","1",2,4,100,"dog_implic","dog_control","dog_implic","implicature","implicature","distractor","target","L","dog_control","N","7/23/2015","12:17",658
"101","1",2,4,101,"bicycle_implic","bicycle_control","bicycle_implic","implicature","implicature","distractor","target","L","bicycle_control","N","7/23/2015","12:17",564
"102","1",2,4,102,"cat_implic","cat_control","cat_implic","implicature","implicature","distractor","target","L","cat_control","N","7/23/2015","12:17",532
"103","1",2,4,103,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","L","car_implic","Y","7/23/2015","12:17",566
"104","1",2,4,104,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","7/23/2015","12:17",485
"105","1",2,4,105,"banana_implic","banana_control","banana_implic","implicature","implicature","distractor","target","L","banana_control","N","7/23/2015","12:17",1054
"106","1",2,4,106,"lamp_control","lamp_foil","lamp_control","implicature","unambiguous","distractor","target","R","lamp_control","Y","7/23/2015","12:17",766
"107","1",2,4,107,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","7/23/2015","12:17",576
"108","1",2,4,108,"apple_control","apple_control","apple_foil","implicature","unambiguous","target","distractor","L","apple_control","Y","7/23/2015","12:17",588
"109","1",2,4,109,"bicycle_control","bicycle_foil","bicycle_control","implicature","unambiguous","distractor","target","R","bicycle_control","Y","7/23/2015","12:17",615
"110","1",2,4,110,"cup_control","cup_foil","cup_control","implicature","unambiguous","distractor","target","R","cup_control","Y","7/23/2015","12:17",647
"111","1",2,4,111,"banana_control","banana_foil","banana_control","implicature","unambiguous","distractor","target","R","banana_control","Y","7/23/2015","12:17",648
"112","1",2,4,112,"bird_control","bird_foil","bird_control","implicature","unambiguous","distractor","target","L","bird_foil","N","7/23/2015","12:17",504
"113","1",2,4,113,"cookie_implic","cookie_implic","cookie_control","implicature","implicature","target","distractor","L","cookie_implic","Y","7/23/2015","12:17",672
"114","1",2,4,114,"lamp_control","lamp_control","lamp_foil","implicature","unambiguous","target","distractor","L","lamp_control","Y","7/23/2015","12:17",572
"115","1",2,4,115,"teddybear_implic","teddybear_control","teddybear_implic","implicature","implicature","distractor","target","L","teddybear_control","N","7/23/2015","12:17",633
"116","1",2,4,116,"car_implic","car_implic","car_control","implicature","implicature","target","distractor","R","car_control","N","7/23/2015","12:17",544
"117","1",2,4,117,"apple_implic","apple_implic","apple_control","implicature","implicature","target","distractor","R","apple_control","N","7/23/2015","12:17",595
"118","1",2,4,118,"cat_control","cat_control","cat_foil","implicature","unambiguous","target","distractor","L","cat_control","Y","7/23/2015","12:17",572
"119","1",2,4,119,"dog_implic","dog_implic","dog_control","implicature","implicature","target","distractor","L","dog_implic","Y","7/23/2015","12:17",602
"120","1",2,4,120,"flower_implic","flower_implic","flower_control","implicature","implicature","target","distractor","L","flower_implic","Y","7/23/2015","12:17",572
"121","1",2,4,1,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/23/2015","12:17",629
"122","1",2,4,2,"cup_pos","cup_inhib","cup_pos","inhibition","control","distractor","target","L","cup_inhib","N","7/23/2015","12:17",527
"123","1",2,4,3,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/23/2015","12:17",421
"124","1",2,4,4,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/23/2015","12:17",392
"125","1",2,4,5,"cup_pos","cup_pos","cup_inhib","inhibition","control","target","distractor","L","cup_pos","Y","7/23/2015","12:17",380
"126","1",2,4,6,"cup_inhib","cup_inhib","cup_pos","inhibition","inhib","target","distractor","R","cup_pos","N","7/23/2015","12:17",388
"127","1",2,4,7,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/23/2015","12:17",750
"128","1",2,4,8,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/23/2015","12:17",691
"129","1",2,4,9,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/23/2015","12:17",404
"130","1",2,4,10,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","7/23/2015","12:17",586
"131","1",2,4,11,"bird_pos","bird_pos","bird_inhib","inhibition","control","target","distractor","L","bird_pos","Y","7/23/2015","12:17",375
"132","1",2,4,12,"bird_pos","bird_inhib","bird_pos","inhibition","control","distractor","target","R","bird_pos","Y","7/23/2015","12:17",644
"133","1",2,4,13,"bird_inhib","bird_inhib","bird_pos","inhibition","inhib","target","distractor","L","bird_inhib","Y","7/23/2015","12:17",499
"134","1",2,4,14,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","R","lamp_inhib","N","7/23/2015","12:17",560
"135","1",2,4,15,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/23/2015","12:17",464
"136","1",2,4,16,"lamp_pos","lamp_pos","lamp_inhib","inhibition","control","target","distractor","L","lamp_pos","Y","7/23/2015","12:17",412
"137","1",2,4,17,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/23/2015","12:17",443
"138","1",2,4,18,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/23/2015","12:17",456
"139","1",2,4,19,"lamp_pos","lamp_inhib","lamp_pos","inhibition","control","distractor","target","R","lamp_pos","Y","7/23/2015","12:17",428
"140","1",2,4,20,"lamp_inhib","lamp_inhib","lamp_pos","inhibition","inhib","target","distractor","L","lamp_inhib","Y","7/23/2015","12:17",469
"141","1",2,4,21,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","L","cookie_inhib","N","7/23/2015","12:17",647
"142","1",2,4,22,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/23/2015","12:17",462
"143","1",2,4,23,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","7/23/2015","12:17",453
"144","1",2,4,24,"cookie_pos","cookie_inhib","cookie_pos","inhibition","control","distractor","target","R","cookie_pos","Y","7/23/2015","12:17",380
"145","1",2,4,25,"cookie_pos","cookie_pos","cookie_inhib","inhibition","control","target","distractor","L","cookie_pos","Y","7/23/2015","12:17",407
"146","1",2,4,26,"cookie_inhib","cookie_inhib","cookie_pos","inhibition","inhib","target","distractor","L","cookie_inhib","Y","7/23/2015","12:17",563
"147","1",2,4,27,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/23/2015","12:17",720
"148","1",2,4,28,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/23/2015","12:17",642
"149","1",2,4,29,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/23/2015","12:17",381
"150","1",2,4,30,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/23/2015","12:17",447
"151","1",2,4,31,"flower_pos","flower_pos","flower_inhib","inhibition","control","target","distractor","L","flower_pos","Y","7/23/2015","12:17",442
"152","1",2,4,32,"flower_pos","flower_inhib","flower_pos","inhibition","control","distractor","target","R","flower_pos","Y","7/23/2015","12:17",435
"153","1",2,4,33,"flower_inhib","flower_pos","flower_inhib","inhibition","inhib","distractor","target","R","flower_inhib","Y","7/23/2015","12:17",618
"154","1",2,4,34,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","7/23/2015","12:17",744
"155","1",2,4,35,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","L","cat_inhib","N","7/23/2015","12:17",398
"156","1",2,4,36,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","7/23/2015","12:17",398
"157","1",2,4,37,"cat_pos","cat_pos","cat_inhib","inhibition","control","target","distractor","L","cat_pos","Y","7/23/2015","12:17",408
"158","1",2,4,38,"cat_pos","cat_inhib","cat_pos","inhibition","control","distractor","target","R","cat_pos","Y","7/23/2015","12:17",392
"159","1",2,4,39,"cat_inhib","cat_inhib","cat_pos","inhibition","inhib","target","distractor","L","cat_inhib","Y","7/23/2015","12:17",677
"160","1",2,4,40,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/23/2015","12:17",638
"161","1",2,4,41,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/23/2015","12:17",363
"162","1",2,4,42,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/23/2015","12:17",347
"163","1",2,4,43,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/23/2015","12:17",311
"164","1",2,4,44,"bicycle_pos","bicycle_pos","bicycle_inhib","inhibition","control","target","distractor","L","bicycle_pos","Y","7/23/2015","12:17",327
"165","1",2,4,45,"bicycle_inhib","bicycle_inhib","bicycle_pos","inhibition","inhib","target","distractor","R","bicycle_pos","N","7/23/2015","12:17",438
"166","1",2,4,46,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/23/2015","12:17",1555
"167","1",2,4,47,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/23/2015","12:17",436
"168","1",2,4,48,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","7/23/2015","12:17",452
"169","1",2,4,49,"banana_pos","banana_pos","banana_inhib","inhibition","control","target","distractor","L","banana_pos","Y","7/23/2015","12:17",368
"170","1",2,4,50,"banana_pos","banana_inhib","banana_pos","inhibition","control","distractor","target","R","banana_pos","Y","7/23/2015","12:17",404
"171","1",2,4,51,"banana_inhib","banana_pos","banana_inhib","inhibition","inhib","distractor","target","L","banana_pos","N","7/23/2015","12:17",450
"172","1",2,4,52,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/23/2015","12:17",871
"173","1",2,4,53,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/23/2015","12:17",412
"174","1",2,4,54,"teddybear_pos","teddybear_inhib","teddybear_pos","inhibition","control","distractor","target","R","teddybear_pos","Y","7/23/2015","12:17",404
"175","1",2,4,55,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/23/2015","12:17",427
"176","1",2,4,56,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/23/2015","12:17",495
"177","1",2,4,57,"teddybear_pos","teddybear_pos","teddybear_inhib","inhibition","control","target","distractor","L","teddybear_pos","Y","7/23/2015","12:17",521
"178","1",2,4,58,"teddybear_inhib","teddybear_inhib","teddybear_pos","inhibition","inhib","target","distractor","R","teddybear_pos","N","7/23/2015","12:17",603
"179","1",2,4,59,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","7/23/2015","12:17",1841
"180","1",2,4,60,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/23/2015","12:17",466
"181","1",2,4,61,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","7/23/2015","12:17",419
"182","1",2,4,62,"dog_pos","dog_inhib","dog_pos","inhibition","control","distractor","target","R","dog_pos","Y","7/23/2015","12:17",451
"183","1",2,4,63,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/23/2015","12:17",428
"184","1",2,4,64,"dog_pos","dog_pos","dog_inhib","inhibition","control","target","distractor","L","dog_pos","Y","7/23/2015","12:17",445
"185","1",2,4,65,"dog_inhib","dog_pos","dog_inhib","inhibition","inhib","distractor","target","R","dog_inhib","Y","7/23/2015","12:17",769
"186","1",2,4,66,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/23/2015","12:17",826
"187","1",2,4,67,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/23/2015","12:17",585
"188","1",2,4,68,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/23/2015","12:17",364
"189","1",2,4,69,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/23/2015","12:17",455
"190","1",2,4,70,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/23/2015","12:17",456
"191","1",2,4,71,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/23/2015","12:17",432
"192","1",2,4,72,"car_inhib","car_inhib","car_pos","inhibition","inhib","target","distractor","L","car_inhib","Y","7/23/2015","12:17",943
"193","1",2,4,73,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/23/2015","12:17",848
"194","1",2,4,74,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/23/2015","12:17",353
"195","1",2,4,75,"apple_pos","apple_inhib","apple_pos","inhibition","control","distractor","target","R","apple_pos","Y","7/23/2015","12:17",411
"196","1",2,4,76,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/23/2015","12:17",360
"197","1",2,4,77,"apple_pos","apple_pos","apple_inhib","inhibition","control","target","distractor","L","apple_pos","Y","7/23/2015","12:17",382
"198","1",2,4,78,"apple_inhib","apple_inhib","apple_pos","inhibition","inhib","target","distractor","L","apple_inhib","Y","7/23/2015","12:17",721
"199","1",2,4,79,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/23/2015","12:17",600
"200","1",2,4,80,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/23/2015","12:17",329
"201","1",2,4,81,"car_pos","car_inhib","car_pos","inhibition","control","distractor","target","R","car_pos","Y","7/23/2015","12:17",411
"202","1",2,4,82,"car_pos","car_pos","car_inhib","inhibition","control","target","distractor","L","car_pos","Y","7/23/2015","12:17",326
